gsm,field,raw_value,reason
GSM3646141,age,6,number_without_unit
GSM3646142,age,6,number_without_unit
GSM3646143,age,6,number_without_unit
GSM3646144,age,6,number_without_unit
GSM3646145,age,6,number_without_unit
GSM3646146,age,6,number_without_unit
GSM3646147,age,6,number_without_unit
GSM3646148,age,6,number_without_unit
GSM3646149,age,6,number_without_unit
GSM3646150,age,6,number_without_unit
GSM3646151,age,6,number_without_unit
GSM3646152,age,6,number_without_unit
GSM3646153,age,6,number_without_unit
GSM3646154,age,6,number_without_unit
GSM3646155,age,6,number_without_unit
GSM3646156,age,6,number_without_unit
GSM3646157,age,6,number_without_unit
GSM3646158,age,6,number_without_unit
GSM3646159,age,6,number_without_unit
GSM3646160,age,6,number_without_unit
GSM3646161,age,6,number_without_unit
GSM3646162,age,6,number_without_unit
GSM3646163,age,6,number_without_unit
GSM3646164,age,6,number_without_unit
GSM3646165,age,6,number_without_unit
GSM3646166,age,6,number_without_unit
GSM3646167,age,6,number_without_unit
GSM3646168,age,6,number_without_unit
GSM3646169,age,6,number_without_unit
GSM3646170,age,6,number_without_unit
GSM3646171,age,6,number_without_unit
GSM3646172,age,6,number_without_unit
GSM3646173,age,6,number_without_unit
GSM3646174,age,6,number_without_unit
GSM3646175,age,6,number_without_unit
GSM3646176,age,6,number_without_unit
GSM3646177,age,6,number_without_unit
GSM3646178,age,6,number_without_unit
GSM3646179,age,6,number_without_unit
GSM3646180,age,6,number_without_unit
GSM3646181,age,6,number_without_unit
GSM3646182,age,6,number_without_unit
GSM3646183,age,6,number_without_unit
GSM3646184,age,6,number_without_unit
GSM3646185,age,6,number_without_unit
GSM3646186,age,6,number_without_unit
GSM3646187,age,6,number_without_unit
GSM3646188,age,6,number_without_unit
GSM3646189,age,6,number_without_unit
GSM3646190,age,6,number_without_unit
GSM3646191,age,6,number_without_unit
GSM3646192,age,6,number_without_unit
GSM3646193,age,6,number_without_unit
GSM3646194,age,6,number_without_unit
GSM3646195,age,6,number_without_unit
GSM3646196,age,6,number_without_unit
GSM3646197,age,6,number_without_unit
GSM3646198,age,6,number_without_unit
GSM3646199,age,6,number_without_unit
GSM3646200,age,6,number_without_unit
GSM3646201,age,6,number_without_unit
GSM3646202,age,6,number_without_unit
GSM3646203,age,6,number_without_unit
GSM3646204,age,6,number_without_unit
GSM3646205,age,6,number_without_unit
GSM3646206,age,6,number_without_unit
GSM3646207,age,6,number_without_unit
GSM3646208,age,6,number_without_unit
GSM3646209,age,6,number_without_unit
GSM3646210,age,6,number_without_unit
GSM3646211,age,6,number_without_unit
GSM3646212,age,6,number_without_unit
GSM3646213,age,6,number_without_unit
GSM3646214,age,6,number_without_unit
GSM3646215,age,6,number_without_unit
GSM3646216,age,6,number_without_unit
GSM3646217,age,6,number_without_unit
GSM3646218,age,6,number_without_unit
GSM3646219,age,6,number_without_unit
GSM3646220,age,6,number_without_unit
GSM3646221,age,6,number_without_unit
GSM3646222,age,6,number_without_unit
GSM3646223,age,6,number_without_unit
GSM3646224,age,6,number_without_unit
GSM3646225,age,6,number_without_unit
GSM3646226,age,6,number_without_unit
GSM3646227,age,6,number_without_unit
GSM3646228,age,6,number_without_unit
GSM3646229,age,6,number_without_unit
GSM3646230,age,6,number_without_unit
GSM3646231,age,6,number_without_unit
GSM3646232,age,6,number_without_unit
GSM3646233,age,6,number_without_unit
GSM3646234,age,6,number_without_unit
GSM3646235,age,6,number_without_unit
GSM3646236,age,6,number_without_unit
GSM3646237,age,6,number_without_unit
GSM3646238,age,6,number_without_unit
GSM3646239,age,6,number_without_unit
GSM3646240,age,6,number_without_unit
GSM3646241,age,6,number_without_unit
GSM3646242,age,6,number_without_unit
GSM3646243,age,6,number_without_unit
GSM3646244,age,6,number_without_unit
GSM3646245,age,6,number_without_unit
GSM3646246,age,6,number_without_unit
GSM3646247,age,6,number_without_unit
GSM3646248,age,6,number_without_unit
GSM3646249,age,6,number_without_unit
GSM3646250,age,6,number_without_unit
GSM3646251,age,6,number_without_unit
GSM3646252,age,6,number_without_unit
GSM3646253,age,6,number_without_unit
GSM3646254,age,6,number_without_unit
GSM3646255,age,6,number_without_unit
GSM3646256,age,6,number_without_unit
GSM3646257,age,6,number_without_unit
GSM3646258,age,6,number_without_unit
GSM3646259,age,6,number_without_unit
GSM3646260,age,6,number_without_unit
GSM3646261,age,6,number_without_unit
GSM3646262,age,6,number_without_unit
GSM3646263,age,6,number_without_unit
GSM3646264,age,6,number_without_unit
GSM3646265,age,6,number_without_unit
GSM3646266,age,6,number_without_unit
GSM3646267,age,6,number_without_unit
GSM3646268,age,6,number_without_unit
GSM3646269,age,6,number_without_unit
GSM3646270,age,6,number_without_unit
GSM3646271,age,6,number_without_unit
GSM3646272,age,6,number_without_unit
GSM3646273,age,6,number_without_unit
GSM3646274,age,6,number_without_unit
GSM3646275,age,6,number_without_unit
GSM3646276,age,6,number_without_unit
GSM3646277,age,6,number_without_unit
GSM3646278,age,6,number_without_unit
GSM3646279,age,6,number_without_unit
GSM3646280,age,6,number_without_unit
GSM3646281,age,6,number_without_unit
GSM3646282,age,6,number_without_unit
GSM3646283,age,6,number_without_unit
GSM3646284,age,6,number_without_unit
GSM3646285,age,6,number_without_unit
GSM3646286,age,6,number_without_unit
GSM3646287,age,6,number_without_unit
GSM3646288,age,6,number_without_unit
GSM3646289,age,6,number_without_unit
GSM3646290,age,6,number_without_unit
GSM3646291,age,6,number_without_unit
GSM3646292,age,6,number_without_unit
GSM3646293,age,6,number_without_unit
GSM3646294,age,6,number_without_unit
GSM3646295,age,6,number_without_unit
GSM3646296,age,6,number_without_unit
GSM3646297,age,6,number_without_unit
GSM3646298,age,6,number_without_unit
GSM3646299,age,6,number_without_unit
GSM3646300,age,6,number_without_unit
GSM3646301,age,6,number_without_unit
GSM3646302,age,6,number_without_unit
GSM3646303,age,6,number_without_unit
GSM3646304,age,6,number_without_unit
GSM3646305,age,6,number_without_unit
GSM3646306,age,6,number_without_unit
GSM3646307,age,6,number_without_unit
GSM3646308,age,6,number_without_unit
GSM3646309,age,6,number_without_unit
GSM3646310,age,6,number_without_unit
GSM3646311,age,6,number_without_unit
GSM3646312,age,6,number_without_unit
GSM3646313,age,6,number_without_unit
GSM3646314,age,6,number_without_unit
GSM3646315,age,6,number_without_unit
GSM3646316,age,6,number_without_unit
GSM3646317,age,6,number_without_unit
GSM3646318,age,6,number_without_unit
GSM3646319,age,6,number_without_unit
GSM3646320,age,6,number_without_unit
GSM3646321,age,6,number_without_unit
GSM3646322,age,6,number_without_unit
GSM3646323,age,6,number_without_unit
GSM3646324,age,6,number_without_unit
GSM3646325,age,6,number_without_unit
GSM3646326,age,6,number_without_unit
GSM3646327,age,6,number_without_unit
GSM3646328,age,6,number_without_unit
GSM3646329,age,6,number_without_unit
GSM3646330,age,6,number_without_unit
GSM3646331,age,6,number_without_unit
GSM3646332,age,6,number_without_unit
GSM3646333,age,6,number_without_unit
GSM3646334,age,6,number_without_unit
GSM3646335,age,6,number_without_unit
GSM3646336,age,6,number_without_unit
GSM3646337,age,6,number_without_unit
GSM3646338,age,6,number_without_unit
GSM3646339,age,6,number_without_unit
GSM3646340,age,6,number_without_unit
GSM3646341,age,6,number_without_unit
GSM3646342,age,6,number_without_unit
GSM3646343,age,6,number_without_unit
GSM3646344,age,6,number_without_unit
GSM3646345,age,6,number_without_unit
GSM3646346,age,6,number_without_unit
GSM3646347,age,6,number_without_unit
GSM3646348,age,6,number_without_unit
GSM3646349,age,6,number_without_unit
GSM3646350,age,6,number_without_unit
GSM3646351,age,6,number_without_unit
GSM3646352,age,6,number_without_unit
GSM3646353,age,6,number_without_unit
GSM3646354,age,6,number_without_unit
GSM3646355,age,6,number_without_unit
GSM3646356,age,6,number_without_unit
GSM3646357,age,6,number_without_unit
GSM3646358,age,6,number_without_unit
GSM3646359,age,6,number_without_unit
GSM3646360,age,6,number_without_unit
GSM3646361,age,6,number_without_unit
GSM3646362,age,6,number_without_unit
GSM3646363,age,6,number_without_unit
GSM3646364,age,6,number_without_unit
GSM3646365,age,6,number_without_unit
GSM3646366,age,6,number_without_unit
GSM3646367,age,6,number_without_unit
GSM3646368,age,6,number_without_unit
GSM3646369,age,6,number_without_unit
GSM3646370,age,6,number_without_unit
GSM3646371,age,6,number_without_unit
GSM3646372,age,6,number_without_unit
GSM3646373,age,6,number_without_unit
GSM3646374,age,6,number_without_unit
GSM3646375,age,6,number_without_unit
GSM3646376,age,6,number_without_unit
GSM3646377,age,6,number_without_unit
GSM3646378,age,6,number_without_unit
GSM3646379,age,6,number_without_unit
GSM3646380,age,6,number_without_unit
GSM3646381,age,6,number_without_unit
GSM3646382,age,6,number_without_unit
GSM3646383,age,6,number_without_unit
GSM3646384,age,6,number_without_unit
GSM3646385,age,6,number_without_unit
GSM3646386,age,6,number_without_unit
GSM3646387,age,6,number_without_unit
GSM3646388,age,6,number_without_unit
GSM3646389,age,6,number_without_unit
GSM3646390,age,6,number_without_unit
GSM3646391,age,6,number_without_unit
GSM3646392,age,6,number_without_unit
GSM3646393,age,6,number_without_unit
GSM3646394,age,6,number_without_unit
GSM3646395,age,6,number_without_unit
GSM3646396,age,6,number_without_unit
GSM3646397,age,6,number_without_unit
GSM3646398,age,6,number_without_unit
GSM3646399,age,6,number_without_unit
GSM3646400,age,6,number_without_unit
GSM3646401,age,6,number_without_unit
GSM3646402,age,6,number_without_unit
GSM3646403,age,6,number_without_unit
GSM3646404,age,6,number_without_unit
GSM3646405,age,6,number_without_unit
GSM3646406,age,6,number_without_unit
GSM3646407,age,6,number_without_unit
GSM3646408,age,6,number_without_unit
GSM3646409,age,6,number_without_unit
GSM3646410,age,6,number_without_unit
GSM3646411,age,6,number_without_unit
GSM3646412,age,6,number_without_unit
GSM3646413,age,6,number_without_unit
GSM3646414,age,6,number_without_unit
GSM3646415,age,6,number_without_unit
GSM3646416,age,6,number_without_unit
GSM3646417,age,6,number_without_unit
GSM3646418,age,6,number_without_unit
GSM3646419,age,6,number_without_unit
GSM3646420,age,6,number_without_unit
GSM3646421,age,6,number_without_unit
GSM3646422,age,6,number_without_unit
GSM3646423,age,6,number_without_unit
GSM3646424,age,6,number_without_unit
GSM3646425,age,6,number_without_unit
GSM3646426,age,6,number_without_unit
GSM3646427,age,6,number_without_unit
GSM3646428,age,6,number_without_unit
GSM3646429,age,6,number_without_unit
GSM3646430,age,6,number_without_unit
GSM3646431,age,6,number_without_unit
GSM3646432,age,6,number_without_unit
GSM3646433,age,6,number_without_unit
GSM3646434,age,6,number_without_unit
GSM3646435,age,6,number_without_unit
GSM3646436,age,6,number_without_unit
GSM3646437,age,6,number_without_unit
GSM3646438,age,6,number_without_unit
GSM3646439,age,6,number_without_unit
GSM3646440,age,6,number_without_unit
GSM3646441,age,6,number_without_unit
GSM3646442,age,6,number_without_unit
GSM3646443,age,6,number_without_unit
GSM3646444,age,6,number_without_unit
GSM3646445,age,6,number_without_unit
GSM3646446,age,6,number_without_unit
GSM3646447,age,6,number_without_unit
GSM3646448,age,6,number_without_unit
GSM3646449,age,6,number_without_unit
GSM3646450,age,6,number_without_unit
GSM3646451,age,6,number_without_unit
GSM3646452,age,6,number_without_unit
GSM3646453,age,6,number_without_unit
GSM3646454,age,6,number_without_unit
GSM3646455,age,6,number_without_unit
GSM3646456,age,6,number_without_unit
GSM3646457,age,6,number_without_unit
GSM3646458,age,6,number_without_unit
GSM3646459,age,6,number_without_unit
GSM3646460,age,6,number_without_unit
GSM3646461,age,6,number_without_unit
GSM3646462,age,6,number_without_unit
GSM3646463,age,6,number_without_unit
GSM3646464,age,6,number_without_unit
GSM3646465,age,6,number_without_unit
GSM3646466,age,6,number_without_unit
GSM3646467,age,6,number_without_unit
GSM3646468,age,6,number_without_unit
GSM3646469,age,6,number_without_unit
GSM3646470,age,6,number_without_unit
GSM3646471,age,6,number_without_unit
GSM3646472,age,6,number_without_unit
GSM3646473,age,6,number_without_unit
GSM3646474,age,6,number_without_unit
GSM3646475,age,6,number_without_unit
GSM3646476,age,6,number_without_unit
GSM3646477,age,6,number_without_unit
GSM3646478,age,6,number_without_unit
GSM3646479,age,6,number_without_unit
GSM3646480,age,6,number_without_unit
GSM3646481,age,6,number_without_unit
GSM3646482,age,6,number_without_unit
GSM3646483,age,6,number_without_unit
GSM3646484,age,6,number_without_unit
GSM3646485,age,6,number_without_unit
GSM3646486,age,6,number_without_unit
GSM3646487,age,6,number_without_unit
GSM3646488,age,6,number_without_unit
GSM3646489,age,6,number_without_unit
GSM3646490,age,6,number_without_unit
GSM3646491,age,6,number_without_unit
GSM3646492,age,6,number_without_unit
GSM3646493,age,6,number_without_unit
GSM3646494,age,6,number_without_unit
GSM3646495,age,6,number_without_unit
GSM3646496,age,6,number_without_unit
GSM3646497,age,6,number_without_unit
GSM3646498,age,6,number_without_unit
GSM3646499,age,6,number_without_unit
GSM3646500,age,6,number_without_unit
GSM3646501,age,6,number_without_unit
GSM3646502,age,6,number_without_unit
GSM3646503,age,6,number_without_unit
GSM3646504,age,6,number_without_unit
GSM3646505,age,6,number_without_unit
GSM3646506,age,6,number_without_unit
GSM3646507,age,6,number_without_unit
GSM3646508,age,6,number_without_unit
GSM3646509,age,6,number_without_unit
GSM3646510,age,6,number_without_unit
GSM3646511,age,6,number_without_unit
GSM3646512,age,6,number_without_unit
GSM3646513,age,6,number_without_unit
GSM3646514,age,6,number_without_unit
GSM3646515,age,6,number_without_unit
GSM3646516,age,6,number_without_unit
GSM3646517,age,6,number_without_unit
GSM3646518,age,6,number_without_unit
GSM3646519,age,6,number_without_unit
GSM3646520,age,6,number_without_unit
GSM3646521,age,6,number_without_unit
GSM3646522,age,6,number_without_unit
GSM3646523,age,6,number_without_unit
GSM3646524,age,6,number_without_unit
GSM3646525,age,6,number_without_unit
GSM3646526,age,6,number_without_unit
GSM3646527,age,6,number_without_unit
GSM3646528,age,6,number_without_unit
GSM3646529,age,6,number_without_unit
GSM3646530,age,6,number_without_unit
GSM3646531,age,6,number_without_unit
GSM3646532,age,6,number_without_unit
GSM3646533,age,6,number_without_unit
GSM3646534,age,6,number_without_unit
GSM3646535,age,6,number_without_unit
GSM3646536,age,6,number_without_unit
GSM3646537,age,6,number_without_unit
GSM3646538,age,6,number_without_unit
GSM3646539,age,6,number_without_unit
GSM3646540,age,6,number_without_unit
GSM3646541,age,6,number_without_unit
GSM3646542,age,6,number_without_unit
GSM3646543,age,6,number_without_unit
GSM3646544,age,6,number_without_unit
GSM3646545,age,6,number_without_unit
GSM3646546,age,6,number_without_unit
GSM3646547,age,6,number_without_unit
GSM3646548,age,6,number_without_unit
GSM3646549,age,6,number_without_unit
GSM3646550,age,6,number_without_unit
GSM3646551,age,6,number_without_unit
GSM3646552,age,6,number_without_unit
GSM3646553,age,6,number_without_unit
GSM3646554,age,6,number_without_unit
GSM3646555,age,6,number_without_unit
GSM3646556,age,6,number_without_unit
GSM3646557,age,6,number_without_unit
GSM3646558,age,6,number_without_unit
GSM3646559,age,6,number_without_unit
GSM3646560,age,6,number_without_unit
GSM3646561,age,6,number_without_unit
GSM3646562,age,6,number_without_unit
GSM3646563,age,6,number_without_unit
GSM3646564,age,6,number_without_unit
GSM3646565,age,6,number_without_unit
GSM3646566,age,6,number_without_unit
GSM3646567,age,6,number_without_unit
GSM3646568,age,6,number_without_unit
GSM3646569,age,6,number_without_unit
GSM3646570,age,6,number_without_unit
GSM3646571,age,6,number_without_unit
GSM3646572,age,6,number_without_unit
GSM3646573,age,6,number_without_unit
GSM3646574,age,6,number_without_unit
GSM3646575,age,6,number_without_unit
GSM3646576,age,6,number_without_unit
GSM3646577,age,6,number_without_unit
GSM3646578,age,6,number_without_unit
GSM3646579,age,6,number_without_unit
GSM3646580,age,6,number_without_unit
GSM3646581,age,6,number_without_unit
GSM3646582,age,6,number_without_unit
GSM3646583,age,6,number_without_unit
GSM3646584,age,6,number_without_unit
GSM3646585,age,6,number_without_unit
GSM3646586,age,6,number_without_unit
GSM3646587,age,6,number_without_unit
GSM3646588,age,6,number_without_unit
GSM3646589,age,6,number_without_unit
GSM3646590,age,6,number_without_unit
GSM3646591,age,6,number_without_unit
GSM3646592,age,6,number_without_unit
GSM3646593,age,6,number_without_unit
GSM3646594,age,6,number_without_unit
GSM3646595,age,6,number_without_unit
GSM3646596,age,6,number_without_unit
GSM3646597,age,6,number_without_unit
GSM3646598,age,6,number_without_unit
GSM3646599,age,6,number_without_unit
GSM3646600,age,6,number_without_unit
GSM3646601,age,6,number_without_unit
GSM3646602,age,6,number_without_unit
GSM3646603,age,6,number_without_unit
GSM3646604,age,6,number_without_unit
GSM3646605,age,6,number_without_unit
GSM3646606,age,6,number_without_unit
GSM3646607,age,6,number_without_unit
GSM3646608,age,6,number_without_unit
GSM3646609,age,6,number_without_unit
GSM3646610,age,6,number_without_unit
GSM3646611,age,6,number_without_unit
GSM3646612,age,6,number_without_unit
GSM3646613,age,6,number_without_unit
GSM3646614,age,6,number_without_unit
GSM3646615,age,6,number_without_unit
GSM3646616,age,6,number_without_unit
GSM3646617,age,6,number_without_unit
GSM3646618,age,6,number_without_unit
GSM3646619,age,6,number_without_unit
GSM3646620,age,6,number_without_unit
GSM3646621,age,6,number_without_unit
GSM3646622,age,6,number_without_unit
GSM3646623,age,6,number_without_unit
GSM3646624,age,6,number_without_unit
GSM3646625,age,6,number_without_unit
GSM3646626,age,6,number_without_unit
GSM3646627,age,6,number_without_unit
GSM3646628,age,6,number_without_unit
GSM3646629,age,6,number_without_unit
GSM3646630,age,6,number_without_unit
GSM3646631,age,6,number_without_unit
GSM3646632,age,6,number_without_unit
GSM3646633,age,6,number_without_unit
GSM3646634,age,6,number_without_unit
GSM3646635,age,6,number_without_unit
GSM3646636,age,6,number_without_unit
GSM3646637,age,6,number_without_unit
GSM3646638,age,6,number_without_unit
GSM3646639,age,6,number_without_unit
GSM3646640,age,6,number_without_unit
GSM3646641,age,6,number_without_unit
GSM3646642,age,6,number_without_unit
GSM3646643,age,6,number_without_unit
GSM3646644,age,6,number_without_unit
GSM3646645,age,6,number_without_unit
GSM3646646,age,6,number_without_unit
GSM3646647,age,6,number_without_unit
GSM3646648,age,6,number_without_unit
GSM3646649,age,6,number_without_unit
GSM3646650,age,6,number_without_unit
GSM3646651,age,6,number_without_unit
GSM3646652,age,6,number_without_unit
GSM3646653,age,6,number_without_unit
GSM3646654,age,6,number_without_unit
GSM3646655,age,6,number_without_unit
GSM3646656,age,6,number_without_unit
GSM3646657,age,6,number_without_unit
GSM3646658,age,6,number_without_unit
GSM3646659,age,6,number_without_unit
GSM3646660,age,6,number_without_unit
GSM3646661,age,6,number_without_unit
GSM3646662,age,6,number_without_unit
GSM3646663,age,6,number_without_unit
GSM3646664,age,6,number_without_unit
GSM3646665,age,6,number_without_unit
GSM3646666,age,6,number_without_unit
GSM3646667,age,6,number_without_unit
GSM3646668,age,6,number_without_unit
GSM3646669,age,6,number_without_unit
GSM3646670,age,6,number_without_unit
GSM3646671,age,6,number_without_unit
GSM3646672,age,6,number_without_unit
GSM3646673,age,6,number_without_unit
GSM3646674,age,6,number_without_unit
GSM3646675,age,6,number_without_unit
GSM3646676,age,6,number_without_unit
GSM3646677,age,6,number_without_unit
GSM3646678,age,6,number_without_unit
GSM3646679,age,6,number_without_unit
GSM3646680,age,6,number_without_unit
GSM3646681,age,6,number_without_unit
GSM3646682,age,6,number_without_unit
GSM3646683,age,6,number_without_unit
GSM3646684,age,6,number_without_unit
GSM3646685,age,6,number_without_unit
GSM3646686,age,6,number_without_unit
GSM3646687,age,6,number_without_unit
GSM3646688,age,6,number_without_unit
GSM3646689,age,6,number_without_unit
GSM3646690,age,6,number_without_unit
GSM3646691,age,6,number_without_unit
GSM3646692,age,6,number_without_unit
GSM3646693,age,6,number_without_unit
GSM3646694,age,6,number_without_unit
GSM3646695,age,6,number_without_unit
GSM3646696,age,6,number_without_unit
GSM3646697,age,6,number_without_unit
GSM3646698,age,6,number_without_unit
GSM3646699,age,6,number_without_unit
GSM3646700,age,6,number_without_unit
GSM3646701,age,6,number_without_unit
GSM3646702,age,6,number_without_unit
GSM3646703,age,6,number_without_unit
GSM3646704,age,6,number_without_unit
GSM3646705,age,6,number_without_unit
GSM3646706,age,6,number_without_unit
GSM3646707,age,6,number_without_unit
GSM3646708,age,6,number_without_unit
GSM3646709,age,6,number_without_unit
GSM3646710,age,6,number_without_unit
GSM3646711,age,6,number_without_unit
GSM3646712,age,6,number_without_unit
GSM3646713,age,6,number_without_unit
GSM3646714,age,6,number_without_unit
GSM3646715,age,6,number_without_unit
GSM3646716,age,6,number_without_unit
GSM3646717,age,6,number_without_unit
GSM3646718,age,6,number_without_unit
GSM3646719,age,6,number_without_unit
GSM3646720,age,6,number_without_unit
GSM3646721,age,6,number_without_unit
GSM3646722,age,6,number_without_unit
GSM3646723,age,6,number_without_unit
GSM3646724,age,6,number_without_unit
GSM3646725,age,6,number_without_unit
GSM3646726,age,6,number_without_unit
GSM3646727,age,6,number_without_unit
GSM3646728,age,6,number_without_unit
GSM3646729,age,6,number_without_unit
GSM3646730,age,6,number_without_unit
GSM3646731,age,6,number_without_unit
GSM3646732,age,6,number_without_unit
GSM3646733,age,6,number_without_unit
GSM3646734,age,6,number_without_unit
GSM3646735,age,6,number_without_unit
GSM3646736,age,6,number_without_unit
GSM3646737,age,6,number_without_unit
GSM3646738,age,6,number_without_unit
GSM3646739,age,6,number_without_unit
GSM3646740,age,6,number_without_unit
GSM3646741,age,6,number_without_unit
GSM3646742,age,6,number_without_unit
GSM3646743,age,6,number_without_unit
GSM3646744,age,6,number_without_unit
GSM3646745,age,6,number_without_unit
GSM3646746,age,6,number_without_unit
GSM3646747,age,6,number_without_unit
GSM3646748,age,6,number_without_unit
GSM3646749,age,6,number_without_unit
GSM3646750,age,6,number_without_unit
GSM3646751,age,6,number_without_unit
GSM3646752,age,6,number_without_unit
GSM3646753,age,6,number_without_unit
GSM3646754,age,6,number_without_unit
GSM3646755,age,6,number_without_unit
GSM3646756,age,6,number_without_unit
GSM3646757,age,6,number_without_unit
GSM3646758,age,6,number_without_unit
GSM3646759,age,6,number_without_unit
GSM3646760,age,6,number_without_unit
GSM3646761,age,6,number_without_unit
GSM3646762,age,6,number_without_unit
GSM3646763,age,6,number_without_unit
GSM3646764,age,6,number_without_unit
GSM3646765,age,6,number_without_unit
GSM3646766,age,6,number_without_unit
GSM3646767,age,6,number_without_unit
GSM3646768,age,6,number_without_unit
GSM3646769,age,6,number_without_unit
GSM3646770,age,6,number_without_unit
GSM3646771,age,6,number_without_unit
GSM3646772,age,6,number_without_unit
GSM3646773,age,6,number_without_unit
GSM3646774,age,6,number_without_unit
GSM3646775,age,6,number_without_unit
GSM3646776,age,6,number_without_unit
GSM3646777,age,6,number_without_unit
GSM3646778,age,6,number_without_unit
GSM3646779,age,6,number_without_unit
GSM3646780,age,6,number_without_unit
GSM3646781,age,6,number_without_unit
GSM3646782,age,6,number_without_unit
GSM3646783,age,6,number_without_unit
GSM3646784,age,6,number_without_unit
GSM3646785,age,6,number_without_unit
GSM3646786,age,6,number_without_unit
GSM3646787,age,6,number_without_unit
GSM3646788,age,6,number_without_unit
GSM3646789,age,6,number_without_unit
GSM3646790,age,6,number_without_unit
GSM3646791,age,6,number_without_unit
GSM3646792,age,6,number_without_unit
GSM3646793,age,6,number_without_unit
GSM3646794,age,6,number_without_unit
GSM3646795,age,6,number_without_unit
GSM3646796,age,6,number_without_unit
GSM3646797,age,6,number_without_unit
GSM3646798,age,6,number_without_unit
GSM3646799,age,6,number_without_unit
GSM3646800,age,6,number_without_unit
GSM3646801,age,6,number_without_unit
GSM3646802,age,6,number_without_unit
GSM3646803,age,6,number_without_unit
GSM3646804,age,6,number_without_unit
GSM3646805,age,6,number_without_unit
GSM3646806,age,6,number_without_unit
GSM3646807,age,6,number_without_unit
GSM3646808,age,6,number_without_unit
GSM3646809,age,6,number_without_unit
GSM3646810,age,6,number_without_unit
GSM3646811,age,6,number_without_unit
GSM3646812,age,6,number_without_unit
GSM3646813,age,6,number_without_unit
GSM3646814,age,6,number_without_unit
GSM3646815,age,6,number_without_unit
GSM3646816,age,6,number_without_unit
GSM3646817,age,6,number_without_unit
GSM3646818,age,6,number_without_unit
GSM3646819,age,6,number_without_unit
GSM3646820,age,6,number_without_unit
GSM3646821,age,6,number_without_unit
GSM3646822,age,6,number_without_unit
GSM3646823,age,6,number_without_unit
GSM3646824,age,6,number_without_unit
GSM3646825,age,6,number_without_unit
GSM3646826,age,6,number_without_unit
GSM3646827,age,6,number_without_unit
GSM3646828,age,6,number_without_unit
GSM3646829,age,6,number_without_unit
GSM3646830,age,6,number_without_unit
GSM3646831,age,6,number_without_unit
GSM3646832,age,6,number_without_unit
GSM3646833,age,6,number_without_unit
GSM3646834,age,6,number_without_unit
GSM3646835,age,6,number_without_unit
GSM3646836,age,6,number_without_unit
GSM3651463,age,6,number_without_unit
GSM3651464,age,6,number_without_unit
GSM3651465,age,6,number_without_unit
GSM3651466,age,6,number_without_unit
GSM3651467,age,6,number_without_unit
GSM3651468,age,6,number_without_unit
GSM3651469,age,6,number_without_unit
GSM3651470,age,6,number_without_unit
GSM3651471,age,6,number_without_unit
GSM3651472,age,6,number_without_unit
GSM3651473,age,6,number_without_unit
GSM3651474,age,6,number_without_unit
GSM3651475,age,6,number_without_unit
GSM3651476,age,6,number_without_unit
GSM3651477,age,6,number_without_unit
GSM3651478,age,6,number_without_unit
GSM3651479,age,6,number_without_unit
GSM3651480,age,6,number_without_unit
GSM3651481,age,6,number_without_unit
GSM3651482,age,6,number_without_unit
GSM3651483,age,6,number_without_unit
GSM3651484,age,6,number_without_unit
GSM3651485,age,6,number_without_unit
GSM3651486,age,6,number_without_unit
GSM3651487,age,6,number_without_unit
GSM3651488,age,6,number_without_unit
GSM3651489,age,6,number_without_unit
GSM3651490,age,6,number_without_unit
GSM3651491,age,6,number_without_unit
GSM3651492,age,6,number_without_unit
GSM3651493,age,6,number_without_unit
GSM3651494,age,6,number_without_unit
GSM3651495,age,6,number_without_unit
GSM3651496,age,6,number_without_unit
GSM3651497,age,6,number_without_unit
GSM3651498,age,6,number_without_unit
GSM3651499,age,6,number_without_unit
GSM3651500,age,6,number_without_unit
GSM3651501,age,6,number_without_unit
GSM3651502,age,6,number_without_unit
GSM3651503,age,6,number_without_unit
GSM3651504,age,6,number_without_unit
GSM3651505,age,6,number_without_unit
GSM3651506,age,6,number_without_unit
GSM3651507,age,6,number_without_unit
GSM3651508,age,6,number_without_unit
GSM3651509,age,6,number_without_unit
GSM3651510,age,6,number_without_unit
GSM3651511,age,6,number_without_unit
GSM3651512,age,6,number_without_unit
GSM3651513,age,6,number_without_unit
GSM3651514,age,6,number_without_unit
GSM3651515,age,6,number_without_unit
GSM3651516,age,6,number_without_unit
GSM3651517,age,6,number_without_unit
GSM3651518,age,6,number_without_unit
GSM3651519,age,6,number_without_unit
GSM3651520,age,6,number_without_unit
GSM3651521,age,6,number_without_unit
GSM3651522,age,6,number_without_unit
GSM3651523,age,6,number_without_unit
GSM3651524,age,6,number_without_unit
GSM3651525,age,6,number_without_unit
GSM3651526,age,6,number_without_unit
GSM3651527,age,6,number_without_unit
GSM3651528,age,6,number_without_unit
GSM3651529,age,6,number_without_unit
GSM3651530,age,6,number_without_unit
GSM3651531,age,6,number_without_unit
GSM3651532,age,6,number_without_unit
GSM3651533,age,6,number_without_unit
GSM3651534,age,6,number_without_unit
GSM3651535,age,6,number_without_unit
GSM3651536,age,6,number_without_unit
GSM3651537,age,6,number_without_unit
GSM3651538,age,6,number_without_unit
GSM3651539,age,6,number_without_unit
GSM3651540,age,6,number_without_unit
GSM3651541,age,6,number_without_unit
GSM3651542,age,6,number_without_unit
GSM3651543,age,6,number_without_unit
