gsm,title,source_name,organism,molecule,library_strategy,library_source,is_expression,age_raw,age_value,age_unit,age_months,age_stage,age_group,age_rule,age_source,age_flags,sex_raw,sex,sex_rule,sex_source,tissue_raw,tissue,tissue_ontology,cell_type_raw,cell_type,cell_type_ontology,cell_line,sample_type,strain_raw,strain,genotype_raw,genotype_is_control,treatment_raw,treatment_is_control,treatment_source,is_pooled,is_cell_level,series_ids
GSM2939764,Library 7231,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + PGE2, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939765,Library 7232,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + PGE2, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939766,Library 7234,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + P3C + PGE2, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939767,Library 7235,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + P3C + PGE2, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939768,Library 7236,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + P3C + PGE2 + IFNb, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939769,Library 7237,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + P3C + PGE2 + IFNb, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939770,Library 7238,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + P3C + PGE2 + IFNb, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939771,Library 7240,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939772,Library 7241,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939773,Library 7242,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"eotaxin, 0.00005 ug/ul",False,field,False,False,GSE109329
GSM2939774,Library 7243,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"eotaxin, 0.00005 ug/ul",False,field,False,False,GSE109329
GSM2939775,Library 7244,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"eotaxin, 0.00005 ug/ul",False,field,False,False,GSE109329
GSM2939776,Library 7246,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"P3C, 0.001 ug/ul",False,field,False,False,GSE109329
GSM2939777,Library 7248,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"PGE2, 0.001 ug/ul",False,field,False,False,GSE109329
GSM2939778,Library 7249,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"PGE2, 0.001 ug/ul",False,field,False,False,GSE109329
GSM2939779,Library 7250,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"PGE2, 0.001 ug/ul",False,field,False,False,GSE109329
GSM2939780,Library 7573,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"None, 0 ug/ul",False,field,False,False,GSE109329
GSM2939781,Library 7574,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"None, 0 ug/ul",False,field,False,False,GSE109329
GSM2939782,Library 7575,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"None, 0 ug/ul",False,field,False,False,GSE109329
GSM2939783,Library 7576,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_hi, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939784,Library 7577,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_hi, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939785,Library 7578,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_hi, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939786,Library 7580,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + IL10, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939787,Library 7581,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + IL10, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939788,Library 7584,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + estradiol, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939789,Library 7586,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + estradiol, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939790,Library 7588,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IL4 + IL10 + IL13, 0.00005 ug/ul",False,field,False,False,GSE109329
GSM2939791,Library 7589,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IL4 + IL10 + IL13, 0.00005 ug/ul",False,field,False,False,GSE109329
GSM2939792,Library 7590,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + IFNg, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939793,Library 7591,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"MPP, 100 uM",False,field,False,False,GSE109329
GSM2939794,Library 7592,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"MPP, 100 uM",False,field,False,False,GSE109329
GSM2939795,Library 7593,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"GABA, 100 uM",False,field,False,False,GSE109329
GSM2939796,Library 7594,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"GABA, 100 uM",False,field,False,False,GSE109329
GSM2939797,Library 7595,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"P3C + PGE2, 0.001 ug/ul",False,field,False,False,GSE109329
GSM2939798,Library 7596,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IL10, 0.00005 ug/ul",False,field,False,False,GSE109329
GSM2939799,Library 7601,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IC, 0.2 ug/ul",False,field,False,False,GSE109329
GSM2939800,Library 7602,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"OA, 150 uM",False,field,False,False,GSE109329
GSM2939801,Library 7603,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"OA, 150 uM",False,field,False,False,GSE109329
GSM2939802,Library 7604,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"OA, 150 uM",False,field,False,False,GSE109329
GSM2939803,Library 7605,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"PA, 150 uM",False,field,False,False,GSE109329
GSM2939804,Library 7606,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"PA, 150 uM",False,field,False,False,GSE109329
GSM2939805,Library 7607,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"estradiol, 1 nM",False,field,False,False,GSE109329
GSM2939806,Library 7608,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"s100B, 0.00003 ug/ul",False,field,False,False,GSE109329
GSM2939807,Library 7609,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"s100B, 0.00003 ug/ul",False,field,False,False,GSE109329
GSM2939808,Library 7610,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"s100B, 0.00003 ug/ul",False,field,False,False,GSE109329
GSM2939809,Library 7611,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"norepinephrine, 1 uM",False,field,False,False,GSE109329
GSM2939810,Library 7612,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"norepinephrine, 1 uM",False,field,False,False,GSE109329
GSM2939811,Library 7619,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_hi, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939812,Library 7620,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"None, 0 ug/ul",False,field,False,False,GSE109329
GSM2939813,Library 7621,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"None, 0 ug/ul",False,field,False,False,GSE109329
GSM2939814,Library 7624,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + IL4, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939815,Library 7625,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + IL13, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939816,Library 7628,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + eotaxin, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939817,Library 7631,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + IL4 + IL10 + IL13, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939818,Library 7633,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_lo + IL4 + IL10 + IL13, 0.00001 ug/ul",False,field,False,False,GSE109329
GSM2939819,Library 7634,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"GABA, 100 uM",False,field,False,False,GSE109329
GSM2939820,Library 7635,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"GABA, 100 uM",False,field,False,False,GSE109329
GSM2939821,Library 7636,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_hi, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939822,Library 7637,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_hi, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939823,Library 7638,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LPS_hi, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939824,Library 7639,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + PGE2, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939825,Library 7642,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IL13, 0.00005 ug/ul",False,field,False,False,GSE109329
GSM2939826,Library 7644,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IL13, 0.00005 ug/ul",False,field,False,False,GSE109329
GSM2939827,Library 7645,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"TNFa + P3C + PGE2 + IFNb, 0.000004 ug/ul",False,field,False,False,GSE109329
GSM2939828,Library 7646,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"PA, 150 uM",False,field,False,False,GSE109329
GSM2939829,Library 7647,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"PA, 150 uM",False,field,False,False,GSE109329
GSM2939830,Library 7648,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LiA, 150 uM",False,field,False,False,GSE109329
GSM2939831,Library 7649,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LiA, 150 uM",False,field,False,False,GSE109329
GSM2939832,Library 7650,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"LiA, 150 uM",False,field,False,False,GSE109329
GSM2939833,Library 7652,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"norepinephrine, 1 uM",False,field,False,False,GSE109329
GSM2939834,Library 7654,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"GMCSF, 0.000005 ug/ul",False,field,False,False,GSE109329
GSM2939835,Library 7655,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"GMCSF, 0.000005 ug/ul",False,field,False,False,GSE109329
GSM2939836,Library 7656,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"GMCSF, 0.000005 ug/ul",False,field,False,False,GSE109329
GSM2939837,Library 7657,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"PGE2, 0.001 ug/ul",False,field,False,False,GSE109329
GSM2939838,Library 7660,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IFNg, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939839,Library 7661,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IFNg, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939840,Library 7662,"microglia, in vitro",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vitro",microglia,CL:0000129,,primary culture,,,,,"IFNg, 0.0001 ug/ul",False,field,False,False,GSE109329
GSM2939841,Library 6682,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,PBS,True,field,False,False,GSE109329
GSM2939842,Library 6683,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,PBS,True,field,False,False,GSE109329
GSM2939843,Library 6684,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,PBS,True,field,False,False,GSE109329
GSM2939844,Library 6685,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,PBS,True,field,False,False,GSE109329
GSM2939845,Library 6686,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,"LPS, 2 mg/kg",False,field,False,False,GSE109329
GSM2939846,Library 6687,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,"LPS, 2 mg/kg",False,field,False,False,GSE109329
GSM2939847,Library 6688,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,"LPS, 2 mg/kg",False,field,False,False,GSE109329
GSM2939848,Library 6689,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,,,,,,,,,,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,"LPS, 2 mg/kg",False,field,False,False,GSE109329
GSM2939849,Library 7441,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,2 month old,2.0,months,2.0,,young,text_n_units_old:characteristic,fallback,inferred,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,Naive,True,field,False,False,GSE109329
GSM2939850,Library 7442,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,2 month old,2.0,months,2.0,,young,text_n_units_old:characteristic,fallback,inferred,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,Naive,True,field,False,False,GSE109329
GSM2939851,Library 7443,"microglia, in vivo",Mus musculus,total RNA,RNA-Seq,transcriptomic,True,2 month old,2.0,months,2.0,,young,text_n_units_old:characteristic,fallback,inferred,,,,,,,,"microglia, in vivo",microglia,CL:0000129,,isolated cells,,,,,Naive,True,field,False,False,GSE109329
